Microsoft Windows [Version 10.0.19045.2251]
(c) Microsoft Corporation. All rights reserved.

C:\Luaan\CS331>python predict_contours.py
15 45 205 50 775 0.3885594911134939
15 45 220 50 775 0.38845150557355984
15 45 235 50 775 0.39207178967127776
15 45 250 50 775 0.38941384605577856
15 50 100 50 775 0.40404527678185154
15 50 115 50 775 0.398858671013957
15 50 130 50 775 0.39641842074618544
15 50 145 50 775 0.39450637750007567
15 50 160 50 775 0.3914665196134641
15 50 175 50 775 0.3910562223696932
15 50 190 50 775 0.3893564758058182
15 50 205 50 775 0.39176655385855585
15 50 220 50 775 0.39284523195675136
15 50 235 50 775 0.39634881807258276
15 50 250 50 775 0.3914200790618824
15 55 100 50 775 0.399038642494721
15 55 115 50 775 0.39625266648696594
15 55 130 50 775 0.39393755761014454
15 55 145 50 775 0.39444924423089944
15 55 160 50 775 0.39199750710707615
15 55 175 50 775 0.3893278430141244
15 55 190 50 775 0.3920464197861719
15 55 205 50 775 0.3890659482214257
15 55 220 50 775 0.389983504016592
15 55 235 50 775 0.39211176393013086
15 55 250 50 775 0.3882294533294965
15 60 100 50 775 0.3989241479540433
15 60 115 50 775 0.3938537000457449
15 60 130 50 775 0.38950500189660886
15 60 145 50 775 0.3902635000115196
15 60 160 50 775 0.3889060763117592
15 60 175 50 775 0.38801587991375025
15 60 190 50 775 0.3860092116281456
15 60 205 50 775 0.3902397648292471
15 60 220 50 775 0.3881311796667594
15 60 235 50 775 0.3887568436657266
15 60 250 50 775 0.3840842892511676
15 65 100 50 775 0.3940388812499046
15 65 115 50 775 0.390246954256424
15 65 130 50 775 0.38960120360646516
15 65 145 50 775 0.38673581121793793
15 65 160 50 775 0.38677073372119763
15 65 175 50 775 0.38740965537779753
15 65 190 50 775 0.3859237224521223
15 65 205 50 775 0.39353925603456835
15 65 220 50 775 0.38860168745825646
15 65 235 50 775 0.3859701105259938
15 65 250 50 775 0.386461710311281
15 70 100 50 775 0.3905156497394141
15 70 115 50 775 0.39078274170158683
15 70 130 50 775 0.38730346471085897
15 70 145 50 775 0.386171361163103
15 70 160 50 775 0.3856958746199985
15 70 175 50 775 0.3836455920342297
15 70 190 50 775 0.38537462420378127
15 70 205 50 775 0.38819608557218305
15 70 220 50 775 0.3856124165718977
15 70 235 50 775 0.38166237603847813
15 70 250 50 775 0.38664946597412014
15 75 100 50 775 0.39183015757539524
15 75 115 50 775 0.39119549474195286
15 75 130 50 775 0.38865407663877294
15 75 145 50 775 0.3850753631430576
15 75 160 50 775 0.385891181697622
15 75 175 50 775 0.3854433352631233
15 75 190 50 775 0.38682908695710716
15 75 205 50 775 0.38752971537238146
15 75 220 50 775 0.3843043216093717
15 75 235 50 775 0.3788311516709417
15 75 250 50 775 0.3833450304208455
15 80 100 50 775 0.3887603897089933
15 80 115 50 775 0.3856320568466574
15 80 130 50 775 0.3885629805592673
15 80 145 50 775 0.38678313935317643
15 80 160 50 775 0.3863412664393516
15 80 175 50 775 0.3808537335199558
15 80 190 50 775 0.381384710095699
15 80 205 50 775 0.3832482302392289
15 80 220 50 775 0.37919195124701
15 80 235 50 775 0.38009340430596394
15 80 250 50 775 0.37987744047263833
15 85 100 50 775 0.38675709160091387
15 85 115 50 775 0.38432130661723485
15 85 130 50 775 0.387767566172463
15 85 145 50 775 0.3841819107848242
15 85 160 50 775 0.38244095443741244
15 85 175 50 775 0.38114640213664336
15 85 190 50 775 0.3795831319393889
15 85 205 50 775 0.3829933789091603
15 85 220 50 775 0.3784281728858652
15 85 235 50 775 0.3785576906173588
15 85 250 50 775 0.3806335112578849
15 90 100 50 775 0.38429349354774434
15 90 115 50 775 0.384320175847603
15 90 130 50 775 0.3851966852871758
15 90 145 50 775 0.3826880498829363
15 90 160 50 775 0.3821140539920614
15 90 175 50 775 0.3777950766469646
15 90 190 50 775 0.38110080616085473
15 90 205 50 775 0.38448441821721
15 90 220 50 775 0.37987492983104953
15 90 235 50 775 0.37806525743200486
15 90 250 50 775 0.37734628958219374
15 95 100 50 775 0.38354623906560326
15 95 115 50 775 0.3874064116190146
15 95 130 50 775 0.3846250824727614
15 95 145 50 775 0.38016449333929664
15 95 160 50 775 0.37954883933331907
15 95 175 50 775 0.37969736633448314
15 95 190 50 775 0.37999925915165045
15 95 205 50 775 0.38047700326045636
15 95 220 50 775 0.37821514688861724
15 95 235 50 775 0.3767557995940271
15 95 250 50 775 0.3768824141955975
15 5 100 50 800 0.4208281361041807
15 5 115 50 800 0.4227071891598925
15 5 130 50 800 0.4201017691406728
15 5 145 50 800 0.4167284407963271
15 5 160 50 800 0.41191196038981487
15 5 175 50 800 0.40674296801808557
15 5 190 50 800 0.4046297123111422
15 5 205 50 800 0.40341231584400045
15 5 220 50 800 0.40246825622027915
15 5 235 50 800 0.4113813691443744
15 5 250 50 800 0.40672569107605366
15 10 100 50 800 0.4187180536860438
15 10 115 50 800 0.4180560179968996
15 10 130 50 800 0.41641400325438427
15 10 145 50 800 0.41285480621523
15 10 160 50 800 0.4084401113201093
15 10 175 50 800 0.40570652228352455
15 10 190 50 800 0.40189772001352386
15 10 205 50 800 0.4013340373589995
15 10 220 50 800 0.4004542112918073
15 10 235 50 800 0.40943548646827516
15 10 250 50 800 0.40506156013753886
15 15 100 50 800 0.41669565831716493
15 15 115 50 800 0.41438198146342825
15 15 130 50 800 0.4144429021524404
15 15 145 50 800 0.40979286024317263
15 15 160 50 800 0.4060077011280229
15 15 175 50 800 0.40386332017313387
15 15 190 50 800 0.40032555971203315
15 15 205 50 800 0.3996836982851234
15 15 220 50 800 0.4020060929506697
15 15 235 50 800 0.40751585776868193
15 15 250 50 800 0.40610544372406465
15 20 100 50 800 0.4173878154855772
15 20 115 50 800 0.41223716650367004
15 20 130 50 800 0.4101944207423846
15 20 145 50 800 0.4037316645184316
15 20 160 50 800 0.4011596448959292
15 20 175 50 800 0.3999007821473307
15 20 190 50 800 0.4012876954754162
15 20 205 50 800 0.3953225617295134
15 20 220 50 800 0.402648186416858
15 20 235 50 800 0.4090991821381858
15 20 250 50 800 0.4044013941229425
15 25 100 50 800 0.4172500350419198
15 25 115 50 800 0.4132387500342205
15 25 130 50 800 0.4101706564290234
15 25 145 50 800 0.4055411380846717
15 25 160 50 800 0.40279749836598155
15 25 175 50 800 0.4023650326127057
15 25 190 50 800 0.3987441804967976
15 25 205 50 800 0.39613002154470833
15 25 220 50 800 0.4017637930552461
15 25 235 50 800 0.4050866266168844
15 25 250 50 800 0.3998919420782043
15 30 100 50 800 0.41514356357431886
15 30 115 50 800 0.41294111337282213
15 30 130 50 800 0.40891429372628657
15 30 145 50 800 0.40489421114236307
15 30 160 50 800 0.4020124000690647
15 30 175 50 800 0.4001017605275724
15 30 190 50 800 0.3968594149703991
15 30 205 50 800 0.3953294616948606
15 30 220 50 800 0.4049574102632242
15 30 235 50 800 0.40137566976811273
15 30 250 50 800 0.3971166290484372
15 35 100 50 800 0.41378290746120305
15 35 115 50 800 0.41225945975027334
15 35 130 50 800 0.41140274930932014
15 35 145 50 800 0.40867093607023014
15 35 160 50 800 0.40604606588359315
15 35 175 50 800 0.40175570327779997
15 35 190 50 800 0.4017548923463013
15 35 205 50 800 0.4028338455335084
15 35 220 50 800 0.40136631590190364
15 35 235 50 800 0.3998923547909144
15 35 250 50 800 0.3994823969922002
15 40 100 50 800 0.41044508838407373
15 40 115 50 800 0.40614178474923596
15 40 130 50 800 0.4036530258501462
15 40 145 50 800 0.40390445222297955
15 40 160 50 800 0.40139172488345637
15 40 175 50 800 0.3978605364957509
15 40 190 50 800 0.39773987268833877
15 40 205 50 800 0.3984988321086056
15 40 220 50 800 0.39979536348197947
15 40 235 50 800 0.3996048467964356
15 40 250 50 800 0.39676272755815667
15 45 100 50 800 0.4107117840572827
15 45 115 50 800 0.40633228439524766
15 45 130 50 800 0.39960665918662475
15 45 145 50 800 0.400225959792863
15 45 160 50 800 0.40028219627960554
15 45 175 50 800 0.39473054976169464
15 45 190 50 800 0.39469611167192675
15 45 205 50 800 0.39947790096992014
15 45 220 50 800 0.3983426837442451
15 45 235 50 800 0.39899638952211347
15 45 250 50 800 0.3963854566172776
15 50 100 50 800 0.4089892143713853
15 50 115 50 800 0.40358358601076405
15 50 130 50 800 0.39641842074618544
15 50 145 50 800 0.4027466793692829
15 50 160 50 800 0.3999379173785255
15 50 175 50 800 0.39711106867546114
15 50 190 50 800 0.40374148618710914
15 50 205 50 800 0.4050837757473967
15 50 220 50 800 0.3994222602955859
15 50 235 50 800 0.40075161216788835
15 50 250 50 800 0.39911907452293
15 55 100 50 800 0.40402882441018373
15 55 115 50 800 0.3993181042749844
15 55 130 50 800 0.3993172418470144
15 55 145 50 800 0.40047992779464753
15 55 160 50 800 0.39856218330698207
15 55 175 50 800 0.3953794689995061
15 55 190 50 800 0.40202639211281505
15 55 205 50 800 0.40136711520213414
15 55 220 50 800 0.39955302035725665
15 55 235 50 800 0.3975773700981564
15 55 250 50 800 0.39647884001653094
15 60 100 50 800 0.39902814180964996
15 60 115 50 800 0.39689306256494616
15 60 130 50 800 0.39756236549720897
15 60 145 50 800 0.3942502749996016
15 60 160 50 800 0.3941156250195799
15 60 175 50 800 0.39564311209361147
15 60 190 50 800 0.3983680230710656
15 60 205 50 800 0.4006507375859299
15 60 220 50 800 0.39634834092332155
15 60 235 50 800 0.3941933213585406
15 60 250 50 800 0.39230586250960137
15 65 100 50 800 0.3960020269556396
15 65 115 50 800 0.39868896938708154
15 65 130 50 800 0.3936494662263073
15 65 145 50 800 0.3927563141577123
15 65 160 50 800 0.39892845667678206
15 65 175 50 800 0.39832264467875905
15 65 190 50 800 0.40090359224164374
15 65 205 50 800 0.39793326989321354
15 65 220 50 800 0.3960374422564536
15 65 235 50 800 0.39134489108337794
15 65 250 50 800 0.39434581459779044
15 70 100 50 800 0.39860407851795693
15 70 115 50 800 0.39695088535266815
15 70 130 50 800 0.39121851847429984
15 70 145 50 800 0.38990802251475265
15 70 160 50 800 0.39381396698929466
15 70 175 50 800 0.39710447221637324
15 70 190 50 800 0.3934570031180554
15 70 205 50 800 0.393586584972936
15 70 220 50 800 0.39059915908909926
15 70 235 50 800 0.39147245719261314
15 70 250 50 800 0.3887644308055535
15 75 100 50 800 0.3987806501962213
15 75 115 50 800 0.39809188679878066
15 75 130 50 800 0.3923753201881941
15 75 145 50 800 0.3924598552664918
15 75 160 50 800 0.3942021462805656
15 75 175 50 800 0.3942511406786185
15 75 190 50 800 0.3911139496750344
15 75 205 50 800 0.39249625137979843
15 75 220 50 800 0.39206693365918044
15 75 235 50 800 0.38880737278020117
15 75 250 50 800 0.387350383844311
15 80 100 50 800 0.3957099006051631
15 80 115 50 800 0.3947561968084221
15 80 130 50 800 0.39927791061626444
15 80 145 50 800 0.39276925715329003
15 80 160 50 800 0.39277344447938584
15 80 175 50 800 0.38726843844171027
15 80 190 50 800 0.3896341642189124
15 80 205 50 800 0.3902952577314726
15 80 220 50 800 0.3889969519816305
15 80 235 50 800 0.38842724860989086
15 80 250 50 800 0.38724404302407844
15 85 100 50 800 0.39591147658589926
15 85 115 50 800 0.39046180198059627
15 85 130 50 800 0.39479592092537497
15 85 145 50 800 0.39248764386259183
15 85 160 50 800 0.3898823708589757
15 85 175 50 800 0.38534639783986496
15 85 190 50 800 0.3877964332369334
15 85 205 50 800 0.39078382593894495
15 85 220 50 800 0.38773233306979543
15 85 235 50 800 0.38881941300933265
15 85 250 50 800 0.38607980643130235
15 90 100 50 800 0.39666342539071564
15 90 115 50 800 0.394982496403418
15 90 130 50 800 0.3936903200647943
15 90 145 50 800 0.39016785973419416
15 90 160 50 800 0.3863379089005938
15 90 175 50 800 0.38391411352406607
15 90 190 50 800 0.38733923847135443
15 90 205 50 800 0.3874188190836137
15 90 220 50 800 0.3881323400186294
15 90 235 50 800 0.383398435175999
15 90 250 50 800 0.38075389326882975
15 95 100 50 800 0.39976657046600983
15 95 115 50 800 0.39497960860747977
15 95 130 50 800 0.3910576252531658
15 95 145 50 800 0.3895223837604618
15 95 160 50 800 0.3855738778652211
15 95 175 50 800 0.38428745621123206
15 95 190 50 800 0.38505816271588544
15 95 205 50 800 0.38680889581093214
15 95 220 50 800 0.38370581311187413
15 95 235 50 800 0.3786701027279844
15 95 250 50 800 0.3768824141955975
15 5 100 50 825 0.42512535575028454
15 5 115 50 825 0.4261769515231913
15 5 130 50 825 0.42520168669410074
15 5 145 50 825 0.41797275579342136
15 5 160 50 825 0.42007227794222457
15 5 175 50 825 0.42333995475931335
15 5 190 50 825 0.41870925046775254
15 5 205 50 825 0.4194565106252252
15 5 220 50 825 0.4242939001003073
15 5 235 50 825 0.42115206615321094
15 5 250 50 825 0.42072611085048034
15 10 100 50 825 0.42190315411156587
15 10 115 50 825 0.42175764465622967
15 10 130 50 825 0.421501540313968
15 10 145 50 825 0.4134841537789961
15 10 160 50 825 0.42170821578511825
15 10 175 50 825 0.4210698222140803
15 10 190 50 825 0.4159745858917604
15 10 205 50 825 0.41737043170081234
15 10 220 50 825 0.4222725539643747
15 10 235 50 825 0.4192677157932253
15 10 250 50 825 0.4185718993248534
15 15 100 50 825 0.42150094303043867
15 15 115 50 825 0.41769338240801424
15 15 130 50 825 0.41731062960672993
15 15 145 50 825 0.41343776222733636
15 15 160 50 825 0.42098419993493064
15 15 175 50 825 0.42086815783622306
15 15 190 50 825 0.41850616867010104
15 15 205 50 825 0.41893995122431493
15 15 220 50 825 0.4204971449519913
15 15 235 50 825 0.41733090299870584
15 15 250 50 825 0.4164287579880193
15 20 100 50 825 0.4240506443073732
15 20 115 50 825 0.4206344545940868
15 20 130 50 825 0.4140170523892066
15 20 145 50 825 0.414770827612765
15 20 160 50 825 0.42155076584073725
15 20 175 50 825 0.4200371089316804
15 20 190 50 825 0.41796405337071735
15 20 205 50 825 0.4172889697476361
15 20 220 50 825 0.4170407939885993
15 20 235 50 825 0.41723699851042473
15 20 250 50 825 0.41627536656665687
15 25 100 50 825 0.42066781887099397
15 25 115 50 825 0.41771716040657364
15 25 130 50 825 0.41372067984929295
15 25 145 50 825 0.4148877069916789
15 25 160 50 825 0.4208869231551196
15 25 175 50 825 0.4178816766966781
15 25 190 50 825 0.4215368502856747
15 25 205 50 825 0.4165184611005658
15 25 220 50 825 0.41336641748558073
15 25 235 50 825 0.4132194552405858
15 25 250 50 825 0.41243914419913363
15 30 100 50 825 0.41878425521855467
15 30 115 50 825 0.4149812756299199
15 30 130 50 825 0.41479730107727963
15 30 145 50 825 0.420714919060637
15 30 160 50 825 0.42455424883936904
15 30 175 50 825 0.41874171412160804
15 30 190 50 825 0.4195378629672594
15 30 205 50 825 0.4172587743362917
15 30 220 50 825 0.4134694404577752
15 30 235 50 825 0.41448980895286003
15 30 250 50 825 0.4107749612686738
15 35 100 50 825 0.41981768998048485
15 35 115 50 825 0.42217758952945683
15 35 130 50 825 0.41821456715280736
15 35 145 50 825 0.42628841710071835
15 35 160 50 825 0.42133055530218916
15 35 175 50 825 0.41783085697621897
15 35 190 50 825 0.4164069356835301
15 35 205 50 825 0.41398937806536884
15 35 220 50 825 0.40882449572255813
15 35 235 50 825 0.41054043453251443
15 35 250 50 825 0.40730716548065604
15 40 100 50 825 0.42109932223797886
15 40 115 50 825 0.4190998502805289
15 40 130 50 825 0.41611185743546364
15 40 145 50 825 0.4192273478416039
15 40 160 50 825 0.41690947982163634
15 40 175 50 825 0.41400949785355823
15 40 190 50 825 0.40906822456090736
15 40 205 50 825 0.40921978646870527
15 40 220 50 825 0.40468122557571456
15 40 235 50 825 0.4075374446812613
15 40 250 50 825 0.40508520976573104
15 45 100 50 825 0.4181956397138872
15 45 115 50 825 0.4156538812139393
15 45 130 50 825 0.4121506638784879
15 45 145 50 825 0.41876173512154125
15 45 160 50 825 0.41605510211438973
15 45 175 50 825 0.40999843238502925
15 45 190 50 825 0.4090905326314793
15 45 205 50 825 0.41053935984831824
15 45 220 50 825 0.40944214219784275
15 45 235 50 825 0.4069136214508561
15 45 250 50 825 0.4061508495167288
15 50 100 50 825 0.419177434673409
15 50 115 50 825 0.4159895297707387
15 50 130 50 825 0.41881288740580014
15 50 145 50 825 0.4218632245429214
15 50 160 50 825 0.41694187085648926
15 50 175 50 825 0.4138442348554481
15 50 190 50 825 0.41399477542586055
15 50 205 50 825 0.41192507883395985
15 50 220 50 825 0.40726467705342395
15 50 235 50 825 0.4056523267440048
15 50 250 50 825 0.40298117540795164
15 55 100 50 825 0.4167626958000047
15 55 115 50 825 0.41210045578360277
15 55 130 50 825 0.42169759650940625
15 55 145 50 825 0.41992944286859923
15 55 160 50 825 0.4144283320287741
15 55 175 50 825 0.4120705257306199
15 55 190 50 825 0.4147181727456716
15 55 205 50 825 0.41127064661421037
15 55 220 50 825 0.4065124764312181
15 55 235 50 825 0.4025123050717672
15 55 250 50 825 0.40039683194156667
15 60 100 50 825 0.4133584080224371
15 60 115 50 825 0.41552870991835505
15 60 130 50 825 0.41679817450192547
15 60 145 50 825 0.4125779423533023
15 60 160 50 825 0.41091233727110127
15 60 175 50 825 0.41272369852645047
15 60 190 50 825 0.40961743097006403
15 60 205 50 825 0.40749346403953374
15 60 220 50 825 0.40325139965924406
15 60 235 50 825 0.39909063586201904
15 60 250 50 825 0.39620687710128505
15 65 100 50 825 0.41273401084708217
15 65 115 50 825 0.41815536304549544
15 65 130 50 825 0.41195036942797486
15 65 145 50 825 0.4120519951902257
15 65 160 50 825 0.4107247078592944
15 65 175 50 825 0.41210900653240573
15 65 190 50 825 0.4067463109117236
15 65 205 50 825 0.4068001891454827
15 65 220 50 825 0.4041890851294997
15 65 235 50 825 0.40001146697016904
15 65 250 50 825 0.3961635969152402
15 70 100 50 825 0.41215903999838815
15 70 115 50 825 0.4124933958309342
15 70 130 50 825 0.4065032453081567
15 70 145 50 825 0.40515475921606764
15 70 160 50 825 0.40444724014434313
15 70 175 50 825 0.4043642421105529
15 70 190 50 825 0.4024015896186962
15 70 205 50 825 0.40051971813895737
15 70 220 50 825 0.40027076953476254
15 70 235 50 825 0.3967662973592086
15 70 250 50 825 0.3941031202919899
15 75 100 50 825 0.4128360993907862
15 75 115 50 825 0.40969870181365237
15 75 130 50 825 0.40766332785737
15 75 145 50 825 0.40494204962121116
15 75 160 50 825 0.401951174062948
15 75 175 50 825 0.4011600266317735
15 75 190 50 825 0.40006783285935793
15 75 205 50 825 0.4008645009227787
15 75 220 50 825 0.39907510486930947
15 75 235 50 825 0.39407328604607283
15 75 250 50 825 0.3907928953650483
15 80 100 50 825 0.40726868895950763
15 80 115 50 825 0.40758833811757994
15 80 130 50 825 0.4040504992734493
15 80 145 50 825 0.40313486114853114
15 80 160 50 825 0.3975701592734492
15 80 175 50 825 0.3961950383113318
15 80 190 50 825 0.3945693562544666
15 80 205 50 825 0.39617506439305583
15 80 220 50 825 0.39385360787977286
15 80 235 50 825 0.39024091355042645
15 80 250 50 825 0.38724404302407844
15 85 100 50 825 0.4050581699048837
15 85 115 50 825 0.403278969149671
15 85 130 50 825 0.4019217425639579
15 85 145 50 825 0.4002438874391591
15 85 160 50 825 0.39669129537371456
15 85 175 50 825 0.3939028966474788
15 85 190 50 825 0.3958064550860561
15 85 205 50 825 0.3938733036655195
15 85 220 50 825 0.3911557969714851
15 85 235 50 825 0.38881941300933265
15 85 250 50 825 0.38607980643130235
15 90 100 50 825 0.4062795470265323
15 90 115 50 825 0.3997323121268761
15 90 130 50 825 0.3961131004579913
15 90 145 50 825 0.39462072389447883
15 90 160 50 825 0.39830978505724635
